Timestamp,Page Id,Url,Old Content,New Content
2024-05-30 19:11:07.321074,73872,https://czi.instructure.com/courses/490/pages/5-dot-1-dot-13-percent-7c-resource-iucn-red-list-threatened-category-criteria,"<p><a href=""https://drive.google.com/a/summitps.org/file/d/1ThfygkBjOKyUJAw1mD18W66PPV-sGnZ6/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/a/summitps.org/file/d/1ThfygkBjOKyUJAw1mD18W66PPV-sGnZ6/view?usp=drivesdk"" width=""100%"" height=""600""></iframe>

<div>Use this resource to dig more deeply into the criteria that scientists use to list species within the IUCN Red List <span>Threatened</span> Categories: </div>
<ul class=""public-DraftStyleDefault-ul"">
<li>Critically Endangered (<b>CR</b>)</li>
<li>Endangered (<b>EN</b>)</li>
<li>Vulnerable (<b>VU</b>). </li>
</ul>
<div>What evidence do scientists look at in order to assign a species to these categories?</div>","<p><a href=""https://drive.google.com/a/summitps.org/file/d/1ThfygkBjOKyUJAw1mD18W66PPV-sGnZ6/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/a/summitps.org/file/d/1ThfygkBjOKyUJAw1mD18W66PPV-sGnZ6/view?usp=drivesdk"">Click here to access this resource</a>
<div>Use this resource to dig more deeply into the criteria that scientists use to list species within the IUCN Red List <span>Threatened</span> Categories: </div>
<ul class=""public-DraftStyleDefault-ul"">
<li>Critically Endangered (<b>CR</b>)</li>
<li>Endangered (<b>EN</b>)</li>
<li>Vulnerable (<b>VU</b>). </li>
</ul>
<div>What evidence do scientists look at in order to assign a species to these categories?</div>"
2024-05-30 19:11:08.159127,73874,https://czi.instructure.com/courses/490/pages/5-dot-1-dot-16-percent-7c-resource-describing-the-cause-and-effect-relationship-human-t,"<p><a href=""https://drive.google.com/file/d/15kUVyLYAN8ywGUM16U2mKwBo63Z9OgD5/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/file/d/15kUVyLYAN8ywGUM16U2mKwBo63Z9OgD5/view?usp=drivesdk"" width=""100%"" height=""600""></iframe>
<div>Use your research and the Crosscutting Concept of Cause and Effect to identify and describe the relationship between human threats and the current status of your species. In this Cause and Effect graphic organizer, the <span>""Effect""</span> is your species approaching extinction. The <span>""Cause""</span> are the human threats that are causing your species to approach extinction. The <span>""Mechanism""</span> is the processes that connect the Cause and Effect. For example, a mechanism would address the question ""How does this human threat cause your species to approach extinction?"" This graphic organizer helps prepare you for Checkpoint 1!</div>","<p><a href=""https://drive.google.com/file/d/15kUVyLYAN8ywGUM16U2mKwBo63Z9OgD5/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/file/d/15kUVyLYAN8ywGUM16U2mKwBo63Z9OgD5/view?usp=drivesdk"">Click here to access this resource</a>
<div>Use your research and the Crosscutting Concept of Cause and Effect to identify and describe the relationship between human threats and the current status of your species. In this Cause and Effect graphic organizer, the <span>""Effect""</span> is your species approaching extinction. The <span>""Cause""</span> are the human threats that are causing your species to approach extinction. The <span>""Mechanism""</span> is the processes that connect the Cause and Effect. For example, a mechanism would address the question ""How does this human threat cause your species to approach extinction?"" This graphic organizer helps prepare you for Checkpoint 1!</div>"
2024-05-30 19:11:09.048198,73876,https://czi.instructure.com/courses/490/pages/5-dot-1-dot-19-percent-7c-resource-reading-can-humans-save-rhinos-from-extinction,"<p><a href=""https://drive.google.com/a/summitps.org/file/d/1VSjTKdjp5RlZhTRH_R39D_dLUJwwOU_G/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/a/summitps.org/file/d/1VSjTKdjp5RlZhTRH_R39D_dLUJwwOU_G/view?usp=drivesdk"" width=""100%"" height=""600""></iframe><div>
<span style=""font-size: 13px;"">Read the results of a scientific investigation focused on understanding the effects of poachers on the population of South African White Rhinos. How are poachers causing white rhinos to approach extinction?</span>
</div>","<p><a href=""https://drive.google.com/a/summitps.org/file/d/1VSjTKdjp5RlZhTRH_R39D_dLUJwwOU_G/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/a/summitps.org/file/d/1VSjTKdjp5RlZhTRH_R39D_dLUJwwOU_G/view?usp=drivesdk"">Click here to access this resource</a><div>
<span style=""font-size: 13px;"">Read the results of a scientific investigation focused on understanding the effects of poachers on the population of South African White Rhinos. How are poachers causing white rhinos to approach extinction?</span>
</div>"
2024-05-30 19:11:09.777793,73878,https://czi.instructure.com/courses/490/pages/5-dot-1-dot-20-percent-7c-resource-reading-how-does-war-affect-gorillas,"<p><a href=""https://drive.google.com/a/summitps.org/file/d/1jbRXZnBULI5IBsaj4WZU8ko96RSmmZIV/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/a/summitps.org/file/d/1jbRXZnBULI5IBsaj4WZU8ko96RSmmZIV/view?usp=drivesdk"" width=""100%"" height=""600""></iframe><div>
<span style=""font-size: 13px;"">Read the results of a scientific investigation focused on understanding the effects of war on t</span>he whole population of Grauer’s Gorilla living in the forests of eastern Democratic Republic of the Congo (DRC) in Central Africa. <span style=""font-size: 13px;"">How did the civil war cause the </span>Grauer’s Gorilla<span style=""font-size: 13px;""> population to decline? </span>
</div>","<p><a href=""https://drive.google.com/a/summitps.org/file/d/1jbRXZnBULI5IBsaj4WZU8ko96RSmmZIV/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/a/summitps.org/file/d/1jbRXZnBULI5IBsaj4WZU8ko96RSmmZIV/view?usp=drivesdk"">Click here to access this resource</a><div>
<span style=""font-size: 13px;"">Read the results of a scientific investigation focused on understanding the effects of war on t</span>he whole population of Grauer’s Gorilla living in the forests of eastern Democratic Republic of the Congo (DRC) in Central Africa. <span style=""font-size: 13px;"">How did the civil war cause the </span>Grauer’s Gorilla<span style=""font-size: 13px;""> population to decline? </span>
</div>"
2024-05-30 19:11:10.194851,73879,https://czi.instructure.com/courses/490/pages/5-dot-1-dot-21-percent-7c-resource-reading-not-just-ivory-another-threat-for-asian-elep,"<p><a href=""https://drive.google.com/a/summitps.org/file/d/1F42UHBESbqjDWuUm4os-MgVCQzGVXhd8/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/a/summitps.org/file/d/1F42UHBESbqjDWuUm4os-MgVCQzGVXhd8/view?usp=drivesdk"" width=""100%"" height=""600""></iframe><div>Read the results of a scientific investigation focused on understanding the effects of poachers on Asian Elephants in Myanmar - a country in Southeast Asia. How have poachers caused the Asian Elephant population to decline? </div>","<p><a href=""https://drive.google.com/a/summitps.org/file/d/1F42UHBESbqjDWuUm4os-MgVCQzGVXhd8/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/a/summitps.org/file/d/1F42UHBESbqjDWuUm4os-MgVCQzGVXhd8/view?usp=drivesdk"">Click here to access this resource</a><div>Read the results of a scientific investigation focused on understanding the effects of poachers on Asian Elephants in Myanmar - a country in Southeast Asia. How have poachers caused the Asian Elephant population to decline? </div>"
2024-05-30 19:11:10.611171,73880,https://czi.instructure.com/courses/490/pages/5-dot-1-dot-22-percent-7c-resource-reading-palm-oil-is-everywhere-but-where-did-it-come,"<p><a href=""https://drive.google.com/a/summitps.org/file/d/1GDW6OKU1MxQvpy_na8eeR1gwE3PCl_C8/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/a/summitps.org/file/d/1GDW6OKU1MxQvpy_na8eeR1gwE3PCl_C8/view?usp=drivesdk"" width=""100%"" height=""600""></iframe><div>Read the results of a scientific investigation that focuses on the sources of palm oil and how palm tree plantations threaten the survival of various plant and animal species. How does palm oil and the products that use palm oil effect biodiversity?</div>","<p><a href=""https://drive.google.com/a/summitps.org/file/d/1GDW6OKU1MxQvpy_na8eeR1gwE3PCl_C8/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/a/summitps.org/file/d/1GDW6OKU1MxQvpy_na8eeR1gwE3PCl_C8/view?usp=drivesdk"">Click here to access this resource</a><div>Read the results of a scientific investigation that focuses on the sources of palm oil and how palm tree plantations threaten the survival of various plant and animal species. How does palm oil and the products that use palm oil effect biodiversity?</div>"
2024-05-30 19:11:11.025781,73881,https://czi.instructure.com/courses/490/pages/5-dot-1-dot-23-percent-7c-resource-reading-are-poachers-rhinos-only-problem,"<p><a href=""https://drive.google.com/a/summitps.org/file/d/1s_URfVogY53Ji8byAlciiiSYcv_v_Rsw/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/a/summitps.org/file/d/1s_URfVogY53Ji8byAlciiiSYcv_v_Rsw/view?usp=drivesdk"" width=""100%"" height=""600""></iframe><div>Read the results of a scientific investigation that explored the question of ""What other factors besides poachers are threatening the survival of black and white rhinos?""</div>","<p><a href=""https://drive.google.com/a/summitps.org/file/d/1s_URfVogY53Ji8byAlciiiSYcv_v_Rsw/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/a/summitps.org/file/d/1s_URfVogY53Ji8byAlciiiSYcv_v_Rsw/view?usp=drivesdk"">Click here to access this resource</a><div>Read the results of a scientific investigation that explored the question of ""What other factors besides poachers are threatening the survival of black and white rhinos?""</div>"
2024-05-30 19:11:12.672620,73888,https://czi.instructure.com/courses/490/pages/5-dot-1-dot-9-percent-7c-resource-reading-iucn-red-list-brochure,"<p><a href=""https://drive.google.com/a/summitps.org/file/d/1W7KESrpBatK-oU0ZWgL6izyaiOr6cyLe/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/a/summitps.org/file/d/1W7KESrpBatK-oU0ZWgL6izyaiOr6cyLe/view?usp=drivesdk"" width=""100%"" height=""600""></iframe><div>Use this resource to introduce yourself to the IUCN Red List of Threatened Species. This brochure explains why the IUCN Red List is important and how it's used by scientists and policy makers to protect species from extinction. </div>","<p><a href=""https://drive.google.com/a/summitps.org/file/d/1W7KESrpBatK-oU0ZWgL6izyaiOr6cyLe/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/a/summitps.org/file/d/1W7KESrpBatK-oU0ZWgL6izyaiOr6cyLe/view?usp=drivesdk"">Click here to access this resource</a><div>Use this resource to introduce yourself to the IUCN Red List of Threatened Species. This brochure explains why the IUCN Red List is important and how it's used by scientists and policy makers to protect species from extinction. </div>"
2024-05-30 19:11:13.640940,73892,https://czi.instructure.com/courses/490/pages/5-dot-2-dot-12-percent-7c-resource-model-change-over-time-bears,"<p><a href=""https://drive.google.com/a/summitps.org/file/d/1U6DmKhjUdkCqBRSlMEsiGx4tPKGW6MUI/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/a/summitps.org/file/d/1U6DmKhjUdkCqBRSlMEsiGx4tPKGW6MUI/view?usp=drivesdk"" width=""100%"" height=""600""></iframe>
<div>View this model when prompted to during the<span> Activity: Explaining Change Over Time. </span>In this model note that “mya” means millions of years ago.</div>","<p><a href=""https://drive.google.com/a/summitps.org/file/d/1U6DmKhjUdkCqBRSlMEsiGx4tPKGW6MUI/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/a/summitps.org/file/d/1U6DmKhjUdkCqBRSlMEsiGx4tPKGW6MUI/view?usp=drivesdk"">Click here to access this resource</a>
<div>View this model when prompted to during the<span> Activity: Explaining Change Over Time. </span>In this model note that “mya” means millions of years ago.</div>"
2024-05-30 19:11:14.215837,73893,https://czi.instructure.com/courses/490/pages/5-dot-2-dot-13-percent-7c-resource-model-change-over-time-camels,"<p><a href=""https://drive.google.com/a/summitps.org/file/d/14Od94NRpw8uV_DdNTuJRtOaM-ElZVShD/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/a/summitps.org/file/d/14Od94NRpw8uV_DdNTuJRtOaM-ElZVShD/view?usp=drivesdk"" width=""100%"" height=""600""></iframe>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>","<p><a href=""https://drive.google.com/a/summitps.org/file/d/14Od94NRpw8uV_DdNTuJRtOaM-ElZVShD/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/a/summitps.org/file/d/14Od94NRpw8uV_DdNTuJRtOaM-ElZVShD/view?usp=drivesdk"">Click here to access this resource</a>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>"
2024-05-30 19:11:14.727110,73894,https://czi.instructure.com/courses/490/pages/5-dot-2-dot-14-percent-7c-resource-model-change-over-time-cats,"<p><a href=""https://drive.google.com/a/summitps.org/file/d/14W7OFMRFgJdj9Qo69UlCt4nZkpHj1_6j/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/a/summitps.org/file/d/14W7OFMRFgJdj9Qo69UlCt4nZkpHj1_6j/view?usp=drivesdk"" width=""100%"" height=""600""></iframe>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>","<p><a href=""https://drive.google.com/a/summitps.org/file/d/14W7OFMRFgJdj9Qo69UlCt4nZkpHj1_6j/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/a/summitps.org/file/d/14W7OFMRFgJdj9Qo69UlCt4nZkpHj1_6j/view?usp=drivesdk"">Click here to access this resource</a>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>"
2024-05-30 19:11:15.150442,73895,https://czi.instructure.com/courses/490/pages/5-dot-2-dot-15-percent-7c-resource-model-change-over-time-ceratopsians,"<p><a href=""https://drive.google.com/a/summitps.org/file/d/13l_74jNF7UDD2UJ8PD3Od4LxPCkXzpaV/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/a/summitps.org/file/d/13l_74jNF7UDD2UJ8PD3Od4LxPCkXzpaV/view?usp=drivesdk"" width=""100%"" height=""600""></iframe>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>","<p><a href=""https://drive.google.com/a/summitps.org/file/d/13l_74jNF7UDD2UJ8PD3Od4LxPCkXzpaV/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/a/summitps.org/file/d/13l_74jNF7UDD2UJ8PD3Od4LxPCkXzpaV/view?usp=drivesdk"">Click here to access this resource</a>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>"
2024-05-30 19:11:15.650720,73896,https://czi.instructure.com/courses/490/pages/5-dot-2-dot-16-percent-7c-resource-model-change-over-time-crocodiles,"<p><a href=""https://drive.google.com/a/summitps.org/file/d/1fhlIkvjUKSejrUQ7yms3aGj79i31dKi2/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/a/summitps.org/file/d/1fhlIkvjUKSejrUQ7yms3aGj79i31dKi2/view?usp=drivesdk"" width=""100%"" height=""600""></iframe>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>","<p><a href=""https://drive.google.com/a/summitps.org/file/d/1fhlIkvjUKSejrUQ7yms3aGj79i31dKi2/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/a/summitps.org/file/d/1fhlIkvjUKSejrUQ7yms3aGj79i31dKi2/view?usp=drivesdk"">Click here to access this resource</a>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>"
2024-05-30 19:11:16.041973,73897,https://czi.instructure.com/courses/490/pages/5-dot-2-dot-17-percent-7c-resource-model-change-over-time-deers,"<p><a href=""https://drive.google.com/a/summitps.org/file/d/1oYUG9fKM-yhZ4yXYLIN9syNkrPTpVxEz/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/a/summitps.org/file/d/1oYUG9fKM-yhZ4yXYLIN9syNkrPTpVxEz/view?usp=drivesdk"" width=""100%"" height=""600""></iframe>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>","<p><a href=""https://drive.google.com/a/summitps.org/file/d/1oYUG9fKM-yhZ4yXYLIN9syNkrPTpVxEz/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/a/summitps.org/file/d/1oYUG9fKM-yhZ4yXYLIN9syNkrPTpVxEz/view?usp=drivesdk"">Click here to access this resource</a>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>"
2024-05-30 19:11:16.574660,73898,https://czi.instructure.com/courses/490/pages/5-dot-2-dot-18-percent-7c-resource-model-change-over-time-dogs,"<p><a href=""https://drive.google.com/a/summitps.org/file/d/1-v5D3pHJM7_6stin_VWyYC-BThvmQFB3/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/a/summitps.org/file/d/1-v5D3pHJM7_6stin_VWyYC-BThvmQFB3/view?usp=drivesdk"" width=""100%"" height=""600""></iframe>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>","<p><a href=""https://drive.google.com/a/summitps.org/file/d/1-v5D3pHJM7_6stin_VWyYC-BThvmQFB3/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/a/summitps.org/file/d/1-v5D3pHJM7_6stin_VWyYC-BThvmQFB3/view?usp=drivesdk"">Click here to access this resource</a>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>"
2024-05-30 19:11:17.052952,73899,https://czi.instructure.com/courses/490/pages/5-dot-2-dot-19-percent-7c-resource-model-change-over-time-giraffes,"<p><a href=""https://drive.google.com/a/summitps.org/file/d/13Y83hlSPQy7YxhgKMYuVkgrpWs53y6Xf/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/a/summitps.org/file/d/13Y83hlSPQy7YxhgKMYuVkgrpWs53y6Xf/view?usp=drivesdk"" width=""100%"" height=""600""></iframe>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>","<p><a href=""https://drive.google.com/a/summitps.org/file/d/13Y83hlSPQy7YxhgKMYuVkgrpWs53y6Xf/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/a/summitps.org/file/d/13Y83hlSPQy7YxhgKMYuVkgrpWs53y6Xf/view?usp=drivesdk"">Click here to access this resource</a>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>"
2024-05-30 19:11:17.730959,73901,https://czi.instructure.com/courses/490/pages/5-dot-2-dot-20-percent-7c-resource-model-change-over-time-horses,"<p><a href=""https://drive.google.com/a/summitps.org/file/d/1Y50fGoA0NyhhCvZBjoSW9KHm4FlJhF9S/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/a/summitps.org/file/d/1Y50fGoA0NyhhCvZBjoSW9KHm4FlJhF9S/view?usp=drivesdk"" width=""100%"" height=""600""></iframe>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>","<p><a href=""https://drive.google.com/a/summitps.org/file/d/1Y50fGoA0NyhhCvZBjoSW9KHm4FlJhF9S/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/a/summitps.org/file/d/1Y50fGoA0NyhhCvZBjoSW9KHm4FlJhF9S/view?usp=drivesdk"">Click here to access this resource</a>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>"
2024-05-30 19:11:18.211467,73902,https://czi.instructure.com/courses/490/pages/5-dot-2-dot-21-percent-7c-resource-model-change-over-time-penguins,"<p><a href=""https://drive.google.com/a/summitps.org/file/d/1HTqTkuc-KfANAVftlMay2KgyBSphDahj/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/a/summitps.org/file/d/1HTqTkuc-KfANAVftlMay2KgyBSphDahj/view?usp=drivesdk"" width=""100%"" height=""600""></iframe>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>","<p><a href=""https://drive.google.com/a/summitps.org/file/d/1HTqTkuc-KfANAVftlMay2KgyBSphDahj/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/a/summitps.org/file/d/1HTqTkuc-KfANAVftlMay2KgyBSphDahj/view?usp=drivesdk"">Click here to access this resource</a>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>"
2024-05-30 19:11:18.667489,73903,https://czi.instructure.com/courses/490/pages/5-dot-2-dot-22-percent-7c-resource-model-change-over-time-primates,"<p><a href=""https://drive.google.com/a/summitps.org/file/d/1K4honUYzSIH-YYpCXI-tTdyy8kgiDrDl/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/a/summitps.org/file/d/1K4honUYzSIH-YYpCXI-tTdyy8kgiDrDl/view?usp=drivesdk"" width=""100%"" height=""600""></iframe>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>","<p><a href=""https://drive.google.com/a/summitps.org/file/d/1K4honUYzSIH-YYpCXI-tTdyy8kgiDrDl/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/a/summitps.org/file/d/1K4honUYzSIH-YYpCXI-tTdyy8kgiDrDl/view?usp=drivesdk"">Click here to access this resource</a>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>"
2024-05-30 19:11:19.042553,73904,https://czi.instructure.com/courses/490/pages/5-dot-2-dot-23-percent-7c-resource-model-change-over-time-rhinos,"<p><a href=""https://drive.google.com/a/summitps.org/file/d/1cZfGohGm5EWW3TnC0IbIDYHzhFf2npnT/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/a/summitps.org/file/d/1cZfGohGm5EWW3TnC0IbIDYHzhFf2npnT/view?usp=drivesdk"" width=""100%"" height=""600""></iframe>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>","<p><a href=""https://drive.google.com/a/summitps.org/file/d/1cZfGohGm5EWW3TnC0IbIDYHzhFf2npnT/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/a/summitps.org/file/d/1cZfGohGm5EWW3TnC0IbIDYHzhFf2npnT/view?usp=drivesdk"">Click here to access this resource</a>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>"
2024-05-30 19:11:19.482069,73905,https://czi.instructure.com/courses/490/pages/5-dot-2-dot-24-percent-7c-resource-model-change-over-time-sea-dragons,"<p><a href=""https://drive.google.com/a/summitps.org/file/d/1QVpxUwfYycqWkzrbkW6b3qa3395q5mn0/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/a/summitps.org/file/d/1QVpxUwfYycqWkzrbkW6b3qa3395q5mn0/view?usp=drivesdk"" width=""100%"" height=""600""></iframe>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>","<p><a href=""https://drive.google.com/a/summitps.org/file/d/1QVpxUwfYycqWkzrbkW6b3qa3395q5mn0/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/a/summitps.org/file/d/1QVpxUwfYycqWkzrbkW6b3qa3395q5mn0/view?usp=drivesdk"">Click here to access this resource</a>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>"
2024-05-30 19:11:20.172808,73906,https://czi.instructure.com/courses/490/pages/5-dot-2-dot-25-percent-7c-resource-model-change-over-time-seals,"<p><a href=""https://drive.google.com/a/summitps.org/file/d/14Xg4lMxysjTbF58qVPf1G9tfux52fzfA/view?usp=drivesdk"">Google Doc</a></p>
<iframe src=""https://drive.google.com/a/summitps.org/file/d/14Xg4lMxysjTbF58qVPf1G9tfux52fzfA/view?usp=drivesdk"" width=""100%"" height=""600""></iframe>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>","<p><a href=""https://drive.google.com/a/summitps.org/file/d/14Xg4lMxysjTbF58qVPf1G9tfux52fzfA/view?usp=drivesdk"">Google Doc</a></p>
<a href=""https://drive.google.com/a/summitps.org/file/d/14Xg4lMxysjTbF58qVPf1G9tfux52fzfA/view?usp=drivesdk"">Click here to access this resource</a>
<div>
<span style=""font-size: 13px;"">View this model when prompted to during the</span><span style=""font-size: 13px;""> Activity: Explaining Change Over Time. </span><span style=""font-size: 13px;"">In this model note that “mya” means millions of years ago.</span>
</div>"
